pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate gene_count ds recomb_rate.gene_count recomb_rate.ds gene_count.ds recomb_rate.gene_count.ds group
pax limnetic litcampbell marine allo D -6.48514894404076 0.0428316139043901 0.0894237571102745 3.84793380588154 0.00109876571030758 -0.447897289462987 -0.178144593163731 0.0505530769008802 allo_D
pax limnetic ln marine allo D -3.87272128291452 -0.184998970899985 0.200386773487243 -0.411105016178466 -0.0864148645330362 0.334514188561437 -0.555349445595804 0.132645505952828 allo_D
pax limnetic lq benthic allo D -2.6088530586838 -2.06982459834935 0.0828555250383257 -0.941055980165198 0.110344706604335 2.40058770888019 -0.243200174488533 -0.234875607567585 allo_D
pax limnetic lq limnetic allo S -3.25436899727658 -0.588964724996035 -0.126751678850435 -2.29872029789461 0.0484296987074026 0.611029754276539 0.182673708202878 -0.040032652688979 allo_S
pax limnetic mariager marine allo D -5.7008534788879 -0.0173739403421416 0.299033542548174 2.93273341106022 -0.032556014921185 0.109913789728216 -0.695478714979972 0.0339426340081525 allo_D
pax limnetic mh marine allo D -4.4132849484059 -0.0216860859706154 0.204413012166831 0.230665637156972 -0.0686318865680897 0.0867432906515948 -0.719193991218081 0.133450221939962 allo_D
pax limnetic mh white allo D -4.21112945139551 -0.38154678702647 0.331644205284717 0.734269051572814 -0.0348730114738264 0.430995550067018 -1.09486074805888 0.105836827053353 allo_D
pax limnetic misty lake allo D -4.00994704892406 0.082710348251266 0.0236405253033738 -1.0584949291337 -0.0369805387616108 -0.256403074097734 0.221045294347368 -0.039402964764051 allo_D
pax limnetic misty stream allo D -3.5764333136932 -0.0151539983222215 -0.0776925378513326 -1.63236377941018 -0.0346457429859619 0.0798585244722578 0.260373890569795 -0.0045242949658063 allo_D
pax limnetic ms marine allo D -5.0061863142758 0.200273879226754 0.164443722294173 3.08778733195347 -0.0998662921294432 -0.951474532682168 -0.421689176566876 0.181242882643834 allo_D
pax limnetic mud lake allo D -6.6031226246675 0.167617556418338 0.389260733476746 7.08138607400408 -0.0271673709446096 -0.88901261232548 -1.20148083848111 0.114236263828217 allo_D
pax limnetic pax benthic para D -1.54855184682677 -2.64409694454 -0.155568358789956 -1.2454980913089 0.130273978195158 1.66404750763595 0.336680220273307 -0.2166978583528 para_D
pax limnetic pcr lake allo D -4.51593196430838 -0.521567803275783 0.178117038909995 4.22060043624685 -0.00189384093024656 -0.185997646324722 -0.998604894404051 0.144680626400455 allo_D
pax limnetic pl lake allo D -3.73948583032342 -0.682443581866934 0.248323015240172 2.02665173283936 0.0219245923353148 0.301787521529465 -0.870542508703871 0.05692953395714 allo_D
pax limnetic rab marine allo D -3.82302763065163 -0.00210699613689258 -0.0854698375707038 -0.302522746762767 -0.0525404763748887 0.137572687972488 -0.235273546013911 0.0570347973701358 allo_D
pax limnetic rb stream allo D -6.50759674395012 0.34234283987412 0.695353754090144 3.83769950032098 -0.19178741500306 -0.549656627986395 -2.16941192051285 0.363969528796785 allo_D
pax limnetic res marine allo D -6.12828805761863 0.263354681235067 0.288920396156471 6.29435812406139 -0.0374386615666799 -1.42225323200952 -0.91806193245857 0.148905227709113 allo_D
pax limnetic roberts lake allo D -4.49090051560307 -0.483583574196613 0.195523127202538 0.53689355482727 -0.0176766558021094 -0.0698803030957502 -0.251323287304499 0.0627096064334855 allo_D
pax limnetic roberts stream allo D -6.09941852859192 -0.678193323949845 0.365889994916173 2.78111217158224 0.034655342857688 0.374286931243909 -0.591172826211916 -0.0160851137131186 allo_D
pax limnetic sj marine allo D -4.14406106986071 -0.452997367913881 0.140924873935718 2.06309682496523 -0.0173168348859471 -0.0316950007226509 -0.617465935891599 0.117707955209944 allo_D
pax limnetic sk marine allo D -4.66916692778137 -0.140461251774295 0.332098559885627 -0.505617871399484 -0.0573179010948521 0.374730301100532 -0.789424862522982 0.092956240946045 allo_D
pax limnetic sr marine allo D -4.1295305183577 0.00752477237513913 0.287048506552926 0.479615906695019 -0.115772275503018 -0.0313950318433469 -1.01316102954084 0.2171372335667 allo_D
pax limnetic sr white allo D -4.01470942056018 -0.445533178893054 0.204780084861876 0.439624909716986 0.00110115190236542 0.572183163098618 -0.930793269112492 0.0609238623049633 allo_D
pax limnetic stl lake allo D -4.16718684030192 -0.0875277756552153 0.279043853922824 3.14029009916667 -0.0339717770552451 -1.01177858054073 -0.905875128840153 0.170806327488385 allo_D
pax limnetic wc stream allo D -5.45442253553889 0.356420488722965 0.357470928132611 4.80305507907025 -0.135305292094975 -1.34417704389972 -1.13249220808561 0.322065463337065 allo_D
pcr lake al marine allo D -4.74343369148865 -0.37763543530332 0.0504520604538036 1.96490034954392 0.0118631609856131 0.159226050595909 -0.298100504351967 0.0296543696552808 allo_D
pcr lake bea lake allo S -2.30511596828911 -0.296791212197161 -0.349862720935513 -4.86605415054102 0.0259893064331387 0.378770973454962 0.592038040181963 -0.00952004355037029 allo_S
pcr lake boot lake allo S -3.83325638254046 -0.345715766629059 0.00373827537245428 0.288099814946958 -0.0440965435235728 -0.115515484002289 -0.347634219944852 0.144945580331842 allo_S
pcr lake boot stream allo D -4.06822806432782 -0.228936186698908 -0.126849738103422 -0.607785152238571 -0.0235681328996804 0.338665974226618 0.357018858312302 -0.00218196979633099 allo_D
pcr lake cl marine allo D -7.06858680363273 0.124326732587088 0.433560751124196 4.85245685184383 -0.0728328636240242 -0.178232890415549 -0.826817445867145 0.120833241794586 allo_D
pcr lake cl white allo D -4.17737075197228 -0.555879647815584 -0.00263263707779596 1.43399758193879 0.0245592681364029 0.400586108382109 -0.272148713508257 0.00865156092454059 allo_D
pcr lake constance lake allo S -3.76201214585882 0.117904375810288 -0.153117504245319 -0.467237408333084 -0.00339903916189669 -0.510583362898342 -0.147957912224097 -0.109244000285284 allo_S
pcr lake constance stream allo D -4.2297100273346 0.262172423093591 0.102451801004491 1.9175371469651 -0.176578798091298 -1.19842938289704 -0.954496245401913 0.336232794712845 allo_D
pcr lake cp marine allo D -3.44483275930972 -0.225934686622289 -0.113716734688572 -0.744835947351404 -0.0126880098550419 -0.285660058972154 0.0344364197549219 0.0764400500243592 allo_D
pcr lake denmark marine allo D -2.66905264474898 -0.401995541734322 -0.213771920485577 -5.55813570660278 0.0319927956866143 0.858837148409721 0.635866209415182 -0.0585551806891724 allo_D
pcr lake geneva lake allo S -4.89157271210451 0.24308695732263 0.302493441079582 0.553746342567861 -0.102352020534599 -0.702038689945968 -0.925282245197115 0.177816461105806 allo_S
pcr lake geneva stream allo D -4.34101839322849 0.183482618697842 0.200944446619372 0.154645294373768 -0.0939687438579751 -0.650329494180968 -0.852675576567528 0.18669520388947 allo_D
pcr lake hadsten lake allo S -3.61777765366166 -0.14576203343116 -0.0217180658189449 -0.379605154324184 -0.0570147819897689 0.162344699748415 -0.481030201746741 0.148272430831545 allo_S
pcr lake hald lake allo S -2.37833575074422 -0.462156528489836 -0.370551470113785 -4.3510809228998 0.0354030205325333 0.864936452375636 0.560756001809298 -0.0407275815187894 allo_S
pcr lake japan japansea allo D -2.74631058184602 -1.4229851526162 -0.114209676636249 -0.654859043134409 0.0663565874687 0.863938209254842 -0.611294003026184 0.0854931053686583 allo_D
pcr lake japan marine allo D -3.68112722165587 -0.236100133997125 0.10538959941913 0.325109497495337 -0.0681976274130347 0.0188612538513315 -0.39191115018042 0.110218852391212 allo_D
pcr lake joes lake allo S -4.45644774482559 -0.263359763933188 0.0665872161196142 1.1826097153287 0.0418485948361337 0.203502524065377 -0.411867207892314 -0.151391607785898 allo_S
pcr lake joes stream allo D -4.44206049719112 -0.212400353759997 -0.098717225963581 0.375460516507919 0.0391041956941866 0.275518389314526 0.0644670320847108 -0.107725864569755 allo_D
pcr lake litcampbell marine allo D -6.17677811516276 0.522991860219594 0.296909290634145 2.46374855176364 -0.260986325548544 -0.290234709947095 -0.376682236892544 -0.0313249757126846 allo_D
pcr lake ln marine allo D -3.44528960344817 -0.710974746148775 -0.116650669091485 -0.325183914804477 0.0516028685207167 0.718030142662283 -0.1272916038151 -0.0322706642948689 allo_D
pcr lake mariager marine allo D -3.53008761246696 -0.0542037344051926 -0.146032830991982 -1.07411308754029 -0.0193995835698642 0.101545447174346 0.0978035920418087 0.053406728906217 allo_D
pcr lake mh marine allo D -9.33031056594089 0.401681403941432 0.753745469664147 10.7661692151982 -0.108478399884776 -1.25470207027324 -1.81915393251619 0.270337521928681 allo_D
pcr lake mh white allo D -7.73220558818938 0.126135176313977 0.695887339269752 6.58186358827699 -0.0648941760591552 -0.39816020830446 -1.85373095577851 0.177694414599631 allo_D
pcr lake misty lake allo S -4.37142268167935 -0.256358412350046 0.246418767458764 0.301380986428807 -0.0333785169938853 0.0988204011502312 -0.764774869223827 0.0956044443803966 allo_S
pcr lake misty stream allo D -4.32749728232495 -0.315280731119231 -0.100222079996962 0.636723768179597 0.0258407323238553 0.115377293936229 0.0060861339537998 0.00562161617610658 allo_D
pcr lake mud lake allo S -2.82163396839378 -0.131629400528851 -0.237374996385095 -1.67042526488626 0.0216144654100826 -0.18437677550479 0.00187030871556238 0.0196607663557538 allo_S
pcr lake pl lake allo S -3.58231626540014 -0.176204274787708 -0.32039565450485 -1.11820739635754 0.0315515087404154 -0.767082755396694 0.299173055535365 0.0854561768596696 allo_S
pcr lake rab marine allo D -2.81446578892138 -0.259035625156479 -0.17692557086432 -4.88618681525766 -0.0509566923930988 0.675132805181593 0.569381109919184 0.0287411063480196 allo_D
pcr lake rb stream allo D -2.5177368514212 -0.0208635629048539 -0.511670982086209 -3.14254339502236 0.0229796978918361 -3.34229607297946 1.21713648178765 0.173455418919003 allo_D
pcr lake res marine allo D -2.67741827872647 -0.145961062106738 -0.32060557289332 -4.50843195873629 0.00392660172752554 0.36720160278127 0.535309154953852 -0.0168283763166507 allo_D
pcr lake roberts lake allo S -3.28315999945558 -0.126313526722147 -0.208167239834709 -2.70112189748598 0.0327363579066032 -0.0122802711908435 0.528963524740875 -0.0931883403513989 allo_S
pcr lake roberts stream allo D -4.02510231636085 -0.13742730250682 -0.100197794293064 -1.37914175590499 0.0322477778422732 0.0575592940644 0.223566619165721 -0.0986902120308545 allo_D
pcr lake sj marine allo D -2.71010363753053 -0.268144081112973 -0.390528089907564 -1.16047947703578 -0.0364018739472343 -1.64368045784941 0.539042189139522 0.2002378761957 allo_D
pcr lake sk marine allo D -6.34478419714313 0.0512986224448001 0.156623897170133 4.54702380437755 -0.00390971971139394 -0.413944780278211 -0.486966000453561 0.0372259337707548 allo_D
pcr lake sr marine allo D -5.9033600931847 0.121624146459061 0.268335832768416 3.99606961771576 -0.0644898550940625 -0.400897360480035 -0.908476083306871 0.139303490667986 allo_D
pcr lake sr white allo D -3.6931793497105 -0.648819746719215 -0.0588173727363233 0.565958399231438 0.0342232829026667 0.620488916454948 -0.205326613567253 -0.00696976550845621 allo_D
pcr lake stl lake allo S -3.63116683553123 -0.508835657280915 -0.048005945422841 -0.337532581062562 0.0382049142698519 0.275210100940874 -0.360176713442061 0.039494766157809 allo_S
pcr lake wc stream allo D -2.87099225748446 -0.74844667315522 -0.269750800662405 -3.1721755384584 -0.022650162341664 1.03965994730942 0.618691247372373 -0.0554894243069178 allo_D
pl lake al marine allo D -4.8190230111837 0.110510565813147 0.275703946068552 4.78544059811044 -0.0254907838385873 -0.948017764558246 -0.920128716577033 0.119607910448599 allo_D
pl lake bea lake allo S -4.13350563706424 -0.114887245656679 -0.125354291513973 0.090392151331457 -0.00260168073796504 0.311773341564342 0.373408992035773 -0.0985776388419684 allo_S
pl lake boot lake allo S -3.39576892537632 0.0228560002309859 -0.257048701093707 -2.62892666007202 -0.0103997290742176 -0.541186127569811 0.906716477753709 -0.0216377281562975 allo_S
pl lake cl marine allo D -4.8128071884688 0.0503240335227985 0.26104952191829 3.5267540304423 -0.0131567827210616 -0.370418496536761 -0.61994437154545 0.0440684980694762 allo_D
pl lake cl white allo D -4.44492891894754 -0.0315755138556363 0.152630013964228 3.11704202009981 -0.0109124091259542 -0.279065212072791 -0.439290138588457 0.0323867306128156 allo_D
pl lake constance lake allo S -4.23296277017521 0.0752770039020625 -0.131328499776281 0.460129411595423 0.0220799549887769 -0.300023404787517 0.495818966671615 -0.199609883264808 allo_S
pl lake constance stream allo D -4.17366600064681 0.18204209585826 -0.118669793996725 1.35915836645423 -0.00392639372203055 -1.28672439303807 0.267516598370047 -0.0210872688516081 allo_D
pl lake cp marine allo D -3.4133737210411 -0.166777210957935 0.236854816582703 1.33677597467148 -0.0725878358033685 -0.0291235128719703 -0.413721124595032 -0.00304924913120185 allo_D
pl lake denmark marine allo D -2.33769261640455 -0.380652618860679 -0.228787738190612 -3.58716575739743 0.0389923705096709 0.688108863595518 0.506230402342423 -0.0657376542246136 allo_D
pl lake geneva lake allo S -3.67379245930711 0.0686104271268114 -0.321443799024795 0.169244373221426 0.0161853926163378 -0.962014354409425 0.605316364382832 0.00750410058018199 allo_S
pl lake geneva stream allo D -3.56262305979625 0.0577597178092438 -0.249102178591118 -0.0605370709987828 0.0192981113381949 -0.932072193628183 0.646548422331952 -0.0767161378179733 allo_D
pl lake hadsten lake allo S -3.0449031895132 0.128014147467709 -0.368375396779998 -0.514351040519323 -0.0532156912546686 -1.70610732830671 0.501407108187383 0.167787483719819 allo_S
pl lake hald lake allo S -2.68441070751254 -0.419830304282206 -0.0487432743293609 -1.84409139331069 -0.0770969394168046 0.196999897539731 -0.322443521418084 0.207784296489575 allo_S
pl lake japan japansea allo D -2.04759438257887 -0.0925090381299744 -0.467956599406768 -5.16103516210224 0.014805506197811 -0.230102507835243 0.459995690868963 0.0528795143147847 allo_D
pl lake japan marine allo D -3.9228254468577 -0.0515287718778001 0.28219268760244 0.150923668815181 -0.310919494018474 0.493136135484728 -0.280181986012109 -0.283575812492593 allo_D
pl lake joes lake allo S -4.00493328136557 -0.110471470848477 -0.271734428170347 0.0636918084038271 0.0105087982702544 0.212978674940296 0.594689973715278 -0.131431473386721 allo_S
pl lake joes stream allo D -3.41995271432519 -0.024888100713374 -0.466973048936611 -0.915239293147661 0.037551668523452 -0.145165639465887 0.814671643589897 -0.128784390659893 allo_D
pl lake litcampbell marine allo D -5.0528091974512 0.171735517210301 0.489548340564493 4.23866195024412 -0.102252905424321 -0.453450062678772 -1.32788068375894 0.172947581443992 allo_D
pl lake ln marine allo D -3.93793493807014 -0.0196168250621994 0.132580246140141 2.67964648674666 -0.0108808937431816 -0.573351516156985 -0.5294078424098 0.0673895589019791 allo_D
pl lake mariager marine allo D -2.77341783941062 -0.175051126592302 -0.380160653349217 -1.83355414786028 0.0501155591638973 -0.324677067126694 0.759750476451652 -0.225200394217343 allo_D
pl lake mh marine allo D -4.82857497007408 0.144212678459648 0.140848806902132 3.93546620984126 -0.0147253348369184 -0.680776402108421 -0.418409363215722 0.0452214274159417 allo_D
pl lake mh white allo D -2.88462790557792 -0.151272057109828 -0.133820601138273 -0.713559421662796 0.0145254845087084 0.0816294009865913 0.196541456421958 -0.0254794994117345 allo_D
