lg_bp_group,benlim_lq,benlim_paxton,benlim_priest,catchen_group1,catchen_group2,catchen_group3,fer_group1,hohenlohe_group1,hohenlohe_group2,japan_group1,roesti_boot,roesti_constance,roesti_geneva,roesti_joes,roesti_misty,roesti_roberts,russian_Ershov,russian_NilMash,whtcmn_CL,whtcmn_MH,whtcmn_SR,overalltrue.x,overallfalse.x,overalltotal,overallprop,bltrue.x,blfalse.x,bltotal,blprop,mltrue.x,mlfalse.x,mltrue2.x,mlfalse2.x,mltotal,mlprop,sltrue.x,slfalse.x,sltotal,slprop,wctrue.x,wcfalse.x,wctotal,wcprop,parallel_allpops_sig,parallel_benlim_sig,parallel_streamlake_sig,parallel_marinefresh_sig,parallel_whitecomm_sig
6_17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18,18,0,0,3,3,0,0,5,0,2,7,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,13,13,0,0,3,3,0,0,4,0,2,6,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,19,19,0,0,3,3,0,0,6,0,2,8,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18,18,0,0,3,3,0,0,5,0,2,7,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,18,0.055555556,0,3,3,0,0,6,0,2,8,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,16,17,0.058823529,0,3,3,0,0,6,0,2,8,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_24,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,11,12,0.083333333,0,3,3,0,0,3,0,2,5,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_25,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,3,7,10,0.3,0,3,3,0,1,0,1,1,3,0.666666667,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,TRUE,FALSE
6_27,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,1,8,9,0.111111111,0,3,3,0,0,1,0,2,3,0,0,0,0,NA,0,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_28,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2,11,13,0.153846154,0,3,3,0,1,2,0,2,5,0.2,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,1,13,14,0.071428571,0,3,3,0,0,4,0,2,6,0,0,2,2,0,0,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_32,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,14,14,0,0,3,3,0,0,5,0,2,7,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18,18,0,0,3,3,0,0,6,0,2,8,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16,16,0,0,3,3,0,0,5,0,2,7,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,18,19,0.052631579,0,3,3,0,0,5,0,2,7,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_36,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,10,11,0.090909091,0,2,2,0,0,3,0,2,5,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_37,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,12,13,0.076923077,0,3,3,0,0,2,0,2,4,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_38,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,2,9,11,0.181818182,0,3,3,0,0,2,1,1,4,0.25,0,1,1,0,0,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_39,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,13,13,0,0,3,3,0,0,2,0,2,4,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_40,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,TRUE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,14,15,0.066666667,0,3,3,0,0,4,0,2,6,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,18,20,0.1,0,3,3,0,0,6,0,2,8,0,0,5,5,0,1,2,3,0.333333333,FALSE,FALSE,FALSE,FALSE,FALSE
6_42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,18,19,0.052631579,0,3,3,0,0,6,0,2,8,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,18,19,0.052631579,0,3,3,0,0,5,0,2,7,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_44,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,18,20,0.1,0,3,3,0,1,5,0,2,8,0.125,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,15,16,0.0625,0,3,3,0,0,5,0,2,7,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,14,15,0.066666667,0,3,3,0,0,5,0,2,7,0,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,18,0.055555556,0,3,3,0,0,4,0,2,6,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_50,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,10,12,0.166666667,1,2,3,0.333333333,0,2,0,2,4,0,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_51,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,TRUE,NA,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,2,12,14,0.142857143,0,3,3,0,0,2,1,1,4,0.25,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,18,0.055555556,0,3,3,0,0,5,0,2,7,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_53,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,14,16,0.125,0,3,3,0,1,4,0,2,7,0.142857143,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,20,21,0.047619048,0,3,3,0,0,6,0,2,8,0,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,18,0.055555556,0,3,3,0,0,5,0,2,7,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_56,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,13,14,0.071428571,0,3,3,0,0,2,0,2,4,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,2,12,14,0.142857143,0,3,3,0,0,5,1,1,7,0.142857143,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_58,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,12,12,0,0,3,3,0,0,3,0,2,5,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,16,17,0.058823529,0,3,3,0,0,5,0,2,7,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_60,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,8,9,0.111111111,0,3,3,0,0,0,0,2,2,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_61,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2,17,19,0.105263158,0,3,3,0,1,5,0,2,8,0.125,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_62,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,10,11,0.090909091,0,3,3,0,0,2,0,2,4,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,12,13,0.076923077,0,3,3,0,0,4,0,2,6,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,19,19,0,0,3,3,0,0,5,0,2,7,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_65,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,2,11,13,0.153846154,1,2,3,0.333333333,0,5,0,2,7,0,0,0,0,NA,0,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,18,20,0.1,0,3,3,0,0,6,0,2,8,0,1,4,5,0.2,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,19,19,0,0,3,3,0,0,5,0,2,7,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_69,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,9,9,0,0,3,3,0,0,0,0,2,2,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,0,12,12,0,0,3,3,0,0,3,0,2,5,0,0,2,2,0,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_71,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,11,12,0.083333333,0,3,3,0,0,3,0,2,5,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_72,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,14,16,0.125,0,3,3,0,1,3,0,2,6,0.166666667,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,14,16,0.125,0,3,3,0,0,4,1,1,6,0.166666667,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,18,21,0.142857143,0,3,3,0,0,6,0,2,8,0,1,5,6,0.166666667,1,2,3,0.333333333,FALSE,FALSE,FALSE,FALSE,FALSE
6_75,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,13,14,0.071428571,0,3,3,0,0,3,0,2,5,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_76,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,0,8,8,0,0,3,3,0,0,0,0,2,2,0,0,0,0,NA,0,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,19,19,0,0,3,3,0,0,6,0,2,8,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_79,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,13,14,0.071428571,0,3,3,0,0,3,0,2,5,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_80,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,14,14,0,0,3,3,0,0,3,0,2,5,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_81,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,10,0,0,3,3,0,0,1,0,2,3,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,14,14,0,0,3,3,0,0,4,0,2,6,0,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,18,0.055555556,0,3,3,0,0,5,0,2,7,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17,17,0,0,3,3,0,0,6,0,2,8,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,2,13,15,0.133333333,0,3,3,0,0,4,1,1,6,0.166666667,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,15,16,0.0625,0,3,3,0,0,5,1,1,7,0.142857143,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,19,20,0.05,0,3,3,0,0,6,1,1,8,0.125,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18,18,0,0,3,3,0,0,6,0,2,8,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,15,15,0,0,3,3,0,0,5,0,2,7,0,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,20,21,0.047619048,0,3,3,0,0,6,1,1,8,0.125,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,17,18,0.055555556,0,3,3,0,0,6,1,1,8,0.125,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,1,15,16,0.0625,0,3,3,0,0,6,1,1,8,0.125,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21,21,0,0,3,3,0,0,6,0,2,8,0,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,14,14,0,0,3,3,0,0,3,0,2,5,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_96,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,20,21,0.047619048,0,3,3,0,1,5,0,2,8,0.125,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21,21,0,0,3,3,0,0,6,0,2,8,0,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21,21,0,0,3,3,0,0,6,0,2,8,0,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21,21,0,0,3,3,0,0,6,0,2,8,0,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_100,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,16,18,0.111111111,0,3,3,0,1,5,0,2,8,0.125,1,2,3,0.333333333,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,20,20,0,0,3,3,0,0,6,0,2,8,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21,21,0,0,3,3,0,0,6,0,2,8,0,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6_103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,18,20,0.1,0,3,3,0,0,6,1,1,8,0.125,0,5,5,0,1,2,3,0.333333333,FALSE,FALSE,FALSE,FALSE,FALSE
6_104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,19,19,0,0,3,3,0,0,6,0,2,8,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
