pop1 ecotype1 reg1 pop2 ecotype2 reg2 geography geography2 ecology group group2 lg n.sites num.outliers nnd.mean.null nnd.sd.null nnd.mean.emp nnd.emp.percentile nnd.emp.zscore nnd.emp.pvalue disp.all disp.out
lq benthic bc rb stream or allo allo D allo_D allo_D 20 97 10 0.0517660029202818 0.0150674677829843 0.0389853371850144 0.2087 -0.848229172900615 0.396310353397333 0.0205227453738133 0.0765078708304793
lq benthic bc rb stream or allo allo D allo_D allo_D 21 72 2 11.0349661376848 9.22677397559355 18.8351393983888 0.7573 0.845384668719184 0.397896101597649 1.90002266797098 4.61250662139249
lq benthic bc res marine al allo allo D allo_D allo_D 1 80 5 5.20252115921696 3.04216765914688 9.47996731786861 0.8997 1.4060520779618 0.159708661062978 4.32746631615595 33.218504275776
lq benthic bc res marine al allo allo D allo_D allo_D 2 40 3 11.8825556548181 7.09574628778595 8.03822149206997 0.3622 -0.541780104140069 0.587969999016962 4.87339709049131 17.2783524817811
lq benthic bc res marine al allo allo D allo_D allo_D 3 52 2 11.0295204035256 9.32414462701873 5.34858119173548 0.3698 -0.609271889169152 0.542344236642285 2.18963759776593 NA
lq benthic bc res marine al allo allo D allo_D allo_D 4 82 11 3.23344156360528 1.31212679691705 0.430120200709155 0.0093 -2.13647139093779 0.0326410104583133 3.53090724548981 3.04872001955014
lq benthic bc res marine al allo allo D allo_D allo_D 5 30 2 11.2004691216988 9.34266589073349 6.34018865129488 0.4345 -0.520224155208695 0.602907351376339 3.54330823797178 3.99124992626073
lq benthic bc res marine al allo allo D allo_D allo_D 6 27 6 4.07404928932687 2.29651143344278 2.95458601121756 0.4139 -0.487462531998409 0.625930588778849 9.57273036127979 1.18054622670153e-06
lq benthic bc res marine al allo allo D allo_D allo_D 7 65 7 5.00455042561356 1.95123256332499 3.22625283327835 0.2012 -0.911371420178078 0.362099706926929 2.43657834901176 2.38302874620486
lq benthic bc res marine al allo allo D allo_D allo_D 8 51 3 10.2694557978602 6.08267255526359 8.10499287348116 0.4058 -0.355840776355127 0.721959810010412 3.25957090348371 9.30867084366777
lq benthic bc res marine al allo allo D allo_D allo_D 9 43 2 9.49853145915865 15.6655220413609 9.2370555648813e-13 0.0018 -0.606333541523814 0.544293289904411 25.0835603901639 NA
lq benthic bc res marine al allo allo D allo_D allo_D 10 44 2 20.04135511181 15.9510446158387 0.068500350252453 0.0601 -1.25213459322441 0.210520824297829 4.87733043227346 24.2116775573182
lq benthic bc res marine al allo allo D allo_D allo_D 11 48 3 7.75327144330232 4.21788093840632 1.01966149511829 0.0201 -1.59644381776415 0.110389739800291 2.31403753121242 11.3219633205972
lq benthic bc res marine al allo allo D allo_D allo_D 13 48 3 12.1464828213759 6.51881281388973 1.72248533633343 0.0347 -1.59906378395033 0.109806430733247 2.59490868910607 5.16744904024472
lq benthic bc res marine al allo allo D allo_D allo_D 14 40 2 11.8232355666579 9.1335296564518 NA 0.9987 NA NA 3.93308838360294 NA
lq benthic bc res marine al allo allo D allo_D allo_D 16 25 2 15.8927486122126 12.0761804526671 5.5761034115261 0.2747 -0.854297038796569 0.392940427523325 3.28597503438419 4.39169320831761
lq benthic bc res marine al allo allo D allo_D allo_D 18 50 2 14.4495595486537 10.3969832613548 8.62070891109731 0.3655 -0.56062902969383 0.575050457430345 2.30011874295972 NA
lq benthic bc res marine al allo allo D allo_D allo_D 20 39 6 0.0919257973670146 0.0350632596952812 0.0149909016644815 0.0022 -2.19417408338926 0.028222896977752 0.0350897661819407 0.0483830472761142
lq benthic bc roberts stream bc allo para D allo_D para_D 1 129 9 2.8992421925695 1.66301753483095 4.82155809965139 0.81 1.15592040782499 0.247713714313262 3.02887880999076 34.8385092596943
lq benthic bc roberts stream bc allo para D allo_D para_D 2 58 3 11.4967824659204 7.25606288894345 5.75134442084859 0.2776 -0.791812051936113 0.428470273971399 4.65550506650566 12.1520962769436
lq benthic bc roberts stream bc allo para D allo_D para_D 3 76 3 7.32334553554144 4.26781598372389 0.39442322604964 0.0074 -1.62352883440067 0.104476404584744 1.86146920434363 0.498719340348085
lq benthic bc roberts stream bc allo para D allo_D para_D 4 126 7 4.00804746014337 2.12031900621479 0.183786625170685 0.0072 -1.80362522043312 0.0712900796087328 2.80868805854164 2.08111065182072
lq benthic bc roberts stream bc allo para D allo_D para_D 6 33 2 18.737904060815 14.0462887765604 8.16440443234011 0.2877 -0.752761088474796 0.451593493304627 4.37503163060616 NA
lq benthic bc roberts stream bc allo para D allo_D para_D 7 118 6 5.37596779768212 2.52307566394662 0.295729781824975 7e-04 -2.01350997453267 0.0440610066991856 2.28425224176886 1.9021509187632
lq benthic bc roberts stream bc allo para D allo_D para_D 8 71 3 10.5134847207431 6.19692932790893 3.09017651408273 0.1239 -1.19790105935665 0.230955537308615 2.36385167364604 1.69294237542702
lq benthic bc roberts stream bc allo para D allo_D para_D 9 77 2 10.2736037272272 15.851622734381 0.0428361342632613 0.2268 -0.64540821872919 0.518662678739273 27.4493875542789 NA
lq benthic bc roberts stream bc allo para D allo_D para_D 12 56 4 5.39445466470656 4.89728310323544 12.3004275132773 0.7898 1.41016410589133 0.158491231816144 27.3094401286563 0.974845001730173
lq benthic bc roberts stream bc allo para D allo_D para_D 13 90 6 5.31031472310115 2.22913967433105 7.553069518718 0.8398 1.00610779191747 0.314363720883318 2.16339752065193 19.9279072343652
lq benthic bc roberts stream bc allo para D allo_D para_D 14 68 8 3.13618983210603 1.33031945783081 0.327873928132811 0.0041 -2.11100866595787 0.034771567001898 2.98493229652758 1.0057906220689e-12
lq benthic bc roberts stream bc allo para D allo_D para_D 15 56 2 16.9388032005228 13.0029951725141 8.88178419700125e-13 0.0026 -1.30268472577206 0.192682418793177 2.71669315730438 41.8117911536095
lq benthic bc roberts stream bc allo para D allo_D para_D 20 57 7 0.0817016102173794 0.0272671907255425 0.0496393144246227 0.1377 -1.1758562191272 0.239652336434716 0.0302048906260435 0.0842753835172721
lq benthic bc roberts stream bc allo para D allo_D para_D 21 50 5 3.55959445473271 1.67909426378127 1.08264240170152 0.075 -1.47517152935367 0.140166433689589 2.31559188426442 24.1150217983316
lq benthic bc sj marine or allo allo D allo_D allo_D 1 259 14 1.84711643480445 0.917007893347623 1.21591262328055 0.2716 -0.688329747325981 0.491245152981139 2.44657273752673 10.27492006078
lq benthic bc sj marine or allo allo D allo_D allo_D 2 122 3 12.4250940102013 7.15069074492985 3.07543614987627 0.0863 -1.30751813969222 0.191036798335798 4.30576076641291 2.7944420025917
lq benthic bc sj marine or allo allo D allo_D allo_D 3 131 10 2.18735779443282 0.825874532209927 3.14076587874221 0.8645 1.15442242995217 0.248327023730741 1.39583393909374 14.1572752881861
lq benthic bc sj marine or allo allo D allo_D allo_D 4 230 16 2.14887670012935 0.884712259810844 3.18450719216219 0.8676 1.17058453813477 0.241765815298561 2.19901636750166 29.2310174983974
lq benthic bc sj marine or allo allo D allo_D allo_D 6 88 4 8.15664189736729 3.7329588626388 5.70875795937856 0.2819 -0.655748972346922 0.511985653443638 1.55533612614156 3.87232827458171
lq benthic bc sj marine or allo allo D allo_D allo_D 7 218 12 3.0953847928968 1.06340314876786 3.28469522784358 0.5615 0.17802320330359 0.858704753201008 1.57237946383005 20.0375332962294
lq benthic bc sj marine or allo allo D allo_D allo_D 8 140 2 15.8018148424636 13.2796733621675 9.61686318309724 0.4294 -0.465745767285709 0.641397488402656 1.42829723264556 NA
lq benthic bc sj marine or allo allo D allo_D allo_D 9 127 4 4.41650957024373 4.70990782191233 9.79867534762678 0.8443 1.14273272023353 0.253149580249376 23.8386802721518 37.2611372398277
lq benthic bc sj marine or allo allo D allo_D allo_D 11 126 9 2.24785343649997 1.00127345351636 0.584947057668417 0.0226 -1.66079143813472 0.0967553413164833 3.01201104004 16.4831752639158
lq benthic bc sj marine or allo allo D allo_D allo_D 12 110 2 9.03140887547478 12.5293478510494 8.19384883915343 0.7109 -0.066847855632901 0.946702825297767 26.6169223705807 NA
lq benthic bc sj marine or allo allo D allo_D allo_D 13 131 5 6.96233185018789 3.06342735499649 0.828107765240485 0.0072 -2.00240559807707 0.0452411268954835 1.98078597342998 10.0447130277712
lq benthic bc sj marine or allo allo D allo_D allo_D 14 98 2 13.9476087892762 12.1105818796392 0.185631199470095 0.0433 -1.13635973288313 0.255806040975777 2.44089711421686 NA
lq benthic bc sj marine or allo allo D allo_D allo_D 15 96 3 9.30986841818741 4.73864812767344 15.8764329591596 0.9168 1.38574639096408 0.16582435718289 1.1895835085534 2.16853972851746
lq benthic bc sj marine or allo allo D allo_D allo_D 16 93 2 15.5975265096894 11.7319007070966 0.0385436735357487 0.0195 -1.32621160241683 0.184769617239217 5.02055805458161 NA
lq benthic bc sj marine or allo allo D allo_D allo_D 20 103 9 0.0604380065785247 0.0182675380377163 0.0290039913981038 0.0449 -1.72075816213002 0.0852947172830888 0.023642100272793 0.0761446955326552
lq benthic bc sj marine or allo allo D allo_D allo_D 21 96 5 3.63114788576362 1.73061547514965 0.501333622844713 0.0216 -1.80849779044549 0.0705290603959262 2.14489952580035 1.92238912177534
lq benthic bc sk marine ns allo allo D allo_D allo_D 1 978 123 0.172317371342825 0.0367242383852562 0.239645382674974 0.9594 1.83333989464514 0.0667520400180694 0.795850872222599 4.43418633311686
lq benthic bc sk marine ns allo allo D allo_D allo_D 2 641 75 0.39264241269359 0.058617337779058 0.545107473833277 0.9948 2.60102329645816 0.00929461419123764 0.63162377918205 7.79887723289871
lq benthic bc sk marine ns allo allo D allo_D allo_D 3 466 28 0.8127564988837 0.174131414263256 0.961573309751634 0.7971 0.854623569776726 0.392759574935018 0.510097282016948 2.93593132501384
lq benthic bc sk marine ns allo allo D allo_D allo_D 4 1157 223 0.115527464085668 0.0152999284188493 0.0751150588384617 0.0041 -2.64134603384277 0.00825773307139404 1.01324618186942 14.6086276547166
lq benthic bc sk marine ns allo allo D allo_D allo_D 5 453 42 0.400792373823932 0.108602822298687 0.54543635965713 0.8824 1.33186212633948 0.18290549844703 1.63512193999608 3.79409752141419
lq benthic bc sk marine ns allo allo D allo_D allo_D 6 593 19 1.33867885323792 0.372690765004208 1.42671535051839 0.5868 0.23621861754335 0.813263033546311 0.574588622926911 4.14968390223965
lq benthic bc sk marine ns allo allo D allo_D allo_D 7 907 228 0.121734936393133 0.0133798218449385 0.113370187152682 0.2691 -0.625176428908528 0.531855270318961 0.655037311420724 5.66436794176288
lq benthic bc sk marine ns allo allo D allo_D allo_D 8 609 55 0.462020195483237 0.0804214717460353 0.477886629225588 0.5824 0.197291014425301 0.843599810608627 0.707785109298475 3.3743891125682
lq benthic bc sk marine ns allo allo D allo_D allo_D 9 696 71 0.13419084964158 0.0441717583409193 0.0562341206340119 0.0189 -1.76485455720134 0.0775882127097836 20.6784509829819 27.4860056876803
lq benthic bc sk marine ns allo allo D allo_D allo_D 10 507 25 1.0454397250239 0.252711855790639 0.993150820792927 0.4206 -0.206911163971251 0.836079237596546 0.65041404656923 6.81641717717872
lq benthic bc sk marine ns allo allo D allo_D allo_D 11 599 74 0.215420046656429 0.0332470634136301 0.254614087466309 0.8812 1.17887226075466 0.238449044873696 0.377917948462712 3.2893116513669
lq benthic bc sk marine ns allo allo D allo_D allo_D 12 563 69 0.125016062888891 0.0769645867348013 0.103744066461371 0.3081 -0.276386807621247 0.782250988239207 26.4584723401548 29.5422674542067
lq benthic bc sk marine ns allo allo D allo_D allo_D 13 679 35 0.859987089550267 0.22536319850854 0.541134944638363 0.0691 -1.41483679244028 0.157116353846719 1.56331314491621 5.04130567799473
lq benthic bc sk marine ns allo allo D allo_D allo_D 14 489 33 0.626595985382185 0.142573012344048 0.728881366192709 0.7646 0.717424561134301 0.473112169112718 0.56389882134085 2.88777535153691
lq benthic bc sk marine ns allo allo D allo_D allo_D 15 488 25 0.843385780829521 0.218665223541261 0.812809646706842 0.472 -0.139830804494198 0.888793673929066 1.02837926528192 3.73828810312367
lq benthic bc sk marine ns allo allo D allo_D allo_D 16 563 65 0.312200894184006 0.100292495173822 0.548092150533364 0.993 2.35203298053881 0.0186711193836479 3.77699082321013 5.09977871839675
lq benthic bc sk marine ns allo allo D allo_D allo_D 17 459 21 1.61387903420836 0.3413764210183 2.653114198744 0.9997 3.04424998491602 0.00233261223303626 0.600025498891149 6.07848302939765
lq benthic bc sk marine ns allo allo D allo_D allo_D 18 557 29 0.791803302317008 0.176587505952785 0.95625196390846 0.8214 0.931258758676967 0.351719729720757 0.509114517040587 2.30772294811799
lq benthic bc sk marine ns allo allo D allo_D allo_D 20 735 131 0.00311709141161986 0.000341339218132249 0.0033972682715229 0.7952 0.820816492860444 0.411750802703658 0.00619142512979467 0.0384852077376218
lq benthic bc sk marine ns allo allo D allo_D allo_D 21 417 117 0.118125092702923 0.019672216407004 0.0787720907258784 0.0234 -2.00043559723314 0.0454532477496674 0.709266724201134 3.65844128955157
lq benthic bc sr marine ns allo allo D allo_D allo_D 1 988 127 0.167444682468502 0.0320093384738876 0.138481268927167 0.1822 -0.904842615381215 0.365548771485946 0.748295116571798 5.63084010123981
lq benthic bc sr marine ns allo allo D allo_D allo_D 2 686 75 0.396341098994834 0.0572879063712233 0.384557416912649 0.4138 -0.20569231498577 0.83703126195598 0.591500132368231 5.46699107605203
lq benthic bc sr marine ns allo allo D allo_D allo_D 3 488 26 0.873424018543107 0.201144322199781 1.30635255715644 0.987 2.15232791002341 0.0313715371092069 0.465685044416817 3.92018898320831
lq benthic bc sr marine ns allo allo D allo_D allo_D 4 1176 241 0.106671672732504 0.013447923044517 0.0738478844966426 0.0068 -2.44080726274263 0.0146544735683925 0.98687598541405 18.8718949997784
lq benthic bc sr marine ns allo allo D allo_D allo_D 5 460 38 0.441188951710952 0.122547724746531 0.380926809349755 0.3615 -0.491744277470994 0.622900132889392 1.62936007916648 4.70563882789685
lq benthic bc sr marine ns allo allo D allo_D allo_D 6 630 20 1.27248552877061 0.34732354813608 1.24987904097689 0.4721 -0.0650876910449651 0.948104180774403 0.658274800913342 3.32250899664018
lq benthic bc sr marine ns allo allo D allo_D allo_D 7 951 228 0.125213212561837 0.0133948200082038 0.111513334067435 0.1566 -1.0227743624783 0.30641454242457 0.540374583663158 5.10548630212593
lq benthic bc sr marine ns allo allo D allo_D allo_D 8 644 60 0.415807823055639 0.0710048893288673 0.444272975206707 0.6628 0.400890029125015 0.688501091240892 0.635306851973186 5.04903807329383
lq benthic bc sr marine ns allo allo D allo_D allo_D 9 713 75 0.128273416613614 0.0461606619841205 0.0391162547977437 0.0021 -1.93145327609341 0.053427022155504 20.6374088930034 27.0003641942451
lq benthic bc sr marine ns allo allo D allo_D allo_D 10 515 26 0.994190824206688 0.232538302511032 0.668473637200039 0.0811 -1.40070338301019 0.16130279064813 0.672099588609926 6.08012738171447
lq benthic bc sr marine ns allo allo D allo_D allo_D 11 632 81 0.189374336642232 0.028988276728219 0.186566897229515 0.4583 -0.0968474062476724 0.922847576107877 0.396869472161466 2.47378514117764
lq benthic bc sr marine ns allo allo D allo_D allo_D 12 575 68 0.127165565401992 0.0749617560600863 0.10367365772277 0.2676 -0.313385236871877 0.753987999016989 26.4566248126954 29.5660129960084
lq benthic bc sr marine ns allo allo D allo_D allo_D 13 705 35 0.875854603818456 0.220922442180674 0.967399835308138 0.6547 0.41437723839217 0.678597855835547 1.47619681489844 8.97235467695714
lq benthic bc sr marine ns allo allo D allo_D allo_D 14 519 27 0.778220259091472 0.190565811360345 1.02189494572552 0.8951 1.27869046863438 0.201006077435477 0.58256480999499 5.0082700660589
lq benthic bc sr marine ns allo allo D allo_D allo_D 15 528 34 0.606563215512332 0.150370174970616 0.560570644913972 0.4175 -0.305862320153235 0.759709476066519 1.00533041296482 3.53091873870363
lq benthic bc sr marine ns allo allo D allo_D allo_D 16 591 64 0.299684371211525 0.0893854169142618 0.225945413593146 0.1452 -0.824955123150666 0.409397069239252 3.77979069059277 5.19098486255793
lq benthic bc sr marine ns allo allo D allo_D allo_D 17 485 25 1.3155163826729 0.255622509697315 1.35637208163654 0.5589 0.159828252261556 0.873016368076062 0.628733706193459 4.56698942095627
lq benthic bc sr marine ns allo allo D allo_D allo_D 18 567 25 0.955306288242422 0.223626007343874 1.42243071823964 0.9825 2.08886450885346 0.0367199214625975 0.486991672071576 4.32911148281496
lq benthic bc sr marine ns allo allo D allo_D allo_D 20 768 135 0.0030204754495034 0.000335702745218058 0.00287527321366481 0.3347 -0.432532166945113 0.665354678477318 0.0059273789330467 0.0407543828146546
lq benthic bc sr marine ns allo allo D allo_D allo_D 21 425 115 0.123465283755133 0.0204230901792465 0.0539988046145417 2e-04 -3.40136965223714 0.000670490956104005 0.641943636376713 10.0380118539947
lq benthic bc sr white ns allo allo D allo_D allo_D 1 1034 137 0.156862328453388 0.0283384697050036 0.150497020420562 0.4193 -0.224617211129853 0.822277074456422 0.695114319291784 5.70907841252438
lq benthic bc sr white ns allo allo D allo_D allo_D 2 744 82 0.35756835211054 0.0491470421337402 0.371974960604527 0.6111 0.293132767884252 0.769420671151164 0.523241400310104 5.28164938428298
